"id","youth","ethnicity","village","item","item_name","item_index","y"
"28704",1,2,"Mankanza",49,"mangbele_lg",8,2
"28704",1,2,"Mankanza",66,"cube_lg",16,2
"28704",1,2,"Mankanza",62,"cash_sm",5,2
"28704",1,2,"Mankanza",54,"duiker_lg",12,2
"28704",1,2,"Mankanza",55,"fish_lg",14,2
"28704",1,2,"Mankanza",19,"biscuit_sm",17,2
"28704",1,2,"Mankanza",69,"bread_lg",2,2
"28172",1,2,"Mankanza",68,"bread_sm",1,2
"28172",1,2,"Mankanza",69,"bread_lg",2,1
"28172",1,2,"Mankanza",57,"biscuit_lg",18,1
"28172",1,2,"Mankanza",19,"biscuit_sm",17,3
"28172",1,2,"Mankanza",55,"fish_lg",14,1
"28172",1,2,"Mankanza",10,"fish_sm",13,2
"28172",1,2,"Mankanza",59,"sardines_sm",3,2
"28172",1,2,"Mankanza",20,"honey_sm",9,1
"28172",1,2,"Mankanza",60,"sardines_lg",4,1
"28172",1,2,"Mankanza",53,"duiker_sm",11,2
"28172",1,2,"Mankanza",65,"cube_sm",15,2
"28172",1,2,"Mankanza",62,"cash_sm",5,1
"28172",1,2,"Mankanza",66,"cube_lg",16,1
"28172",1,2,"Mankanza",49,"mangbele_lg",8,1
"28172",1,2,"Mankanza",54,"duiker_lg",12,1
"28172",1,2,"Mankanza",51,"honey_lg",10,1
"28172",1,2,"Mankanza",48,"mangbele_sm",7,2
"28172",1,2,"Mankanza",63,"cash_lg",6,1
"24799",1,2,"Mankanza",54,"duiker_lg",12,2
"24799",1,2,"Mankanza",49,"mangbele_lg",8,1
"24799",1,2,"Mankanza",62,"cash_sm",5,2
"24799",1,2,"Mankanza",66,"cube_lg",16,2
"24799",1,2,"Mankanza",20,"honey_sm",9,1
"24799",1,2,"Mankanza",10,"fish_sm",13,2
"24799",1,2,"Mankanza",68,"bread_sm",1,2
"24799",1,2,"Mankanza",60,"sardines_lg",4,1
"24799",1,2,"Mankanza",59,"sardines_sm",3,2
"24799",1,2,"Mankanza",57,"biscuit_lg",18,2
"24799",1,2,"Mankanza",51,"honey_lg",10,1
"24799",1,2,"Mankanza",65,"cube_sm",15,2
"24799",1,2,"Mankanza",53,"duiker_sm",11,1
"24799",1,2,"Mankanza",63,"cash_lg",6,2
"24799",1,2,"Mankanza",48,"mangbele_sm",7,2
"24799",1,2,"Mankanza",69,"bread_lg",2,1
"24799",1,2,"Mankanza",55,"fish_lg",14,1
"24799",1,2,"Mankanza",19,"biscuit_sm",17,2
"62407",1,2,"Mankanza",54,"duiker_lg",12,1
"62407",1,2,"Mankanza",10,"fish_sm",13,2
"62407",1,2,"Mankanza",57,"biscuit_lg",18,2
"62407",1,2,"Mankanza",53,"duiker_sm",11,2
"62407",1,2,"Mankanza",48,"mangbele_sm",7,2
"62407",1,2,"Mankanza",51,"honey_lg",10,1
"62407",1,2,"Mankanza",65,"cube_sm",15,2
"62407",1,2,"Mankanza",62,"cash_sm",5,2
"62407",1,2,"Mankanza",49,"mangbele_lg",8,2
"62407",1,2,"Mankanza",55,"fish_lg",14,1
"62407",1,2,"Mankanza",66,"cube_lg",16,1
"62407",1,2,"Mankanza",19,"biscuit_sm",17,3
"62407",1,2,"Mankanza",20,"honey_sm",9,1
"62407",1,2,"Mankanza",68,"bread_sm",1,3
"62407",1,2,"Mankanza",60,"sardines_lg",4,1
"62407",1,2,"Mankanza",59,"sardines_sm",3,2
"62407",1,2,"Mankanza",63,"cash_lg",6,2
"62407",1,2,"Mankanza",69,"bread_lg",2,1
"04340",1,2,"Mankanza",62,"cash_sm",5,2
"04340",1,2,"Mankanza",57,"biscuit_lg",18,2
"04340",1,2,"Mankanza",51,"honey_lg",10,2
"04340",1,2,"Mankanza",10,"fish_sm",13,2
"04340",1,2,"Mankanza",48,"mangbele_sm",7,2
"04340",1,2,"Mankanza",55,"fish_lg",14,2
"04340",1,2,"Mankanza",63,"cash_lg",6,2
"04340",1,2,"Mankanza",65,"cube_sm",15,2
"04340",1,2,"Mankanza",19,"biscuit_sm",17,2
"04340",1,2,"Mankanza",53,"duiker_sm",11,2
"04340",1,2,"Mankanza",54,"duiker_lg",12,1
"04340",1,2,"Mankanza",68,"bread_sm",1,2
"04340",1,2,"Mankanza",66,"cube_lg",16,2
"04340",1,2,"Mankanza",49,"mangbele_lg",8,1
"04340",1,2,"Mankanza",69,"bread_lg",2,1
"04340",1,2,"Mankanza",20,"honey_sm",9,1
"87686",1,2,"Mankanza",51,"honey_lg",10,2
"87686",1,2,"Mankanza",57,"biscuit_lg",18,1
"87686",1,2,"Mankanza",62,"cash_sm",5,1
"87686",1,2,"Mankanza",20,"honey_sm",9,1
"87686",1,2,"Mankanza",69,"bread_lg",2,1
"87686",1,2,"Mankanza",49,"mangbele_lg",8,1
"87686",1,2,"Mankanza",66,"cube_lg",16,1
"87686",1,2,"Mankanza",68,"bread_sm",1,2
"87686",1,2,"Mankanza",54,"duiker_lg",12,2
"87686",1,2,"Mankanza",53,"duiker_sm",11,1
"87686",1,2,"Mankanza",19,"biscuit_sm",17,2
"87686",1,2,"Mankanza",65,"cube_sm",15,2
"87686",1,2,"Mankanza",63,"cash_lg",6,1
"87686",1,2,"Mankanza",55,"fish_lg",14,1
"87686",1,2,"Mankanza",48,"mangbele_sm",7,2
"87686",1,2,"Mankanza",10,"fish_sm",13,2
"60972",1,2,"Mankanza",53,"duiker_sm",11,2
"60972",1,2,"Mankanza",54,"duiker_lg",12,1
"60972",1,2,"Mankanza",68,"bread_sm",1,3
"60972",1,2,"Mankanza",66,"cube_lg",16,1
"60972",1,2,"Mankanza",49,"mangbele_lg",8,1
"60972",1,2,"Mankanza",69,"bread_lg",2,1
"60972",1,2,"Mankanza",51,"honey_lg",10,2
"60972",1,2,"Mankanza",20,"honey_sm",9,1
"60972",1,2,"Mankanza",62,"cash_sm",5,3
"60972",1,2,"Mankanza",57,"biscuit_lg",18,1
"60972",1,2,"Mankanza",10,"fish_sm",13,2
"60972",1,2,"Mankanza",48,"mangbele_sm",7,3
"60972",1,2,"Mankanza",55,"fish_lg",14,2
"60972",1,2,"Mankanza",63,"cash_lg",6,2
"60972",1,2,"Mankanza",65,"cube_sm",15,2
"60972",1,2,"Mankanza",19,"biscuit_sm",17,3
"60972",1,2,"Mankanza",60,"sardines_lg",4,3
"60972",1,2,"Mankanza",59,"sardines_sm",3,1
"75320",1,2,"Mankanza",69,"bread_lg",2,2
"75320",1,2,"Mankanza",19,"biscuit_sm",17,2
"75320",1,2,"Mankanza",55,"fish_lg",14,1
"75320",1,2,"Mankanza",54,"duiker_lg",12,2
"75320",1,2,"Mankanza",62,"cash_sm",5,2
"75320",1,2,"Mankanza",66,"cube_lg",16,1
"75320",1,2,"Mankanza",49,"mangbele_lg",8,2
"75320",1,2,"Mankanza",20,"honey_sm",9,2
"75320",1,2,"Mankanza",10,"fish_sm",13,2
"75320",1,2,"Mankanza",68,"bread_sm",1,2
"75320",1,2,"Mankanza",60,"sardines_lg",4,2
"75320",1,2,"Mankanza",59,"sardines_sm",3,2
"75320",1,2,"Mankanza",57,"biscuit_lg",18,2
"75320",1,2,"Mankanza",51,"honey_lg",10,1
"75320",1,2,"Mankanza",65,"cube_sm",15,2
"75320",1,2,"Mankanza",53,"duiker_sm",11,2
"75320",1,2,"Mankanza",63,"cash_lg",6,1
"75320",1,2,"Mankanza",48,"mangbele_sm",7,2
"13960",1,2,"Mankanza",69,"bread_lg",2,1
"13960",1,2,"Mankanza",19,"biscuit_sm",17,2
"13960",1,2,"Mankanza",55,"fish_lg",14,1
"13960",1,2,"Mankanza",54,"duiker_lg",12,1
"13960",1,2,"Mankanza",62,"cash_sm",5,1
"13960",1,2,"Mankanza",66,"cube_lg",16,1
"13960",1,2,"Mankanza",49,"mangbele_lg",8,1
"13960",1,2,"Mankanza",20,"honey_sm",9,1
"13960",1,2,"Mankanza",10,"fish_sm",13,1
"13960",1,2,"Mankanza",68,"bread_sm",1,1
"13960",1,2,"Mankanza",60,"sardines_lg",4,1
"13960",1,2,"Mankanza",59,"sardines_sm",3,1
"13960",1,2,"Mankanza",57,"biscuit_lg",18,1
"13960",1,2,"Mankanza",51,"honey_lg",10,1
"13960",1,2,"Mankanza",65,"cube_sm",15,1
"13960",1,2,"Mankanza",53,"duiker_sm",11,1
"13960",1,2,"Mankanza",63,"cash_lg",6,1
"13960",1,2,"Mankanza",48,"mangbele_sm",7,1
"22664",1,2,"Mankanza",69,"bread_lg",2,2
"22664",1,2,"Mankanza",19,"biscuit_sm",17,3
"22664",1,2,"Mankanza",55,"fish_lg",14,2
"22664",1,2,"Mankanza",54,"duiker_lg",12,2
"22664",1,2,"Mankanza",62,"cash_sm",5,2
"22664",1,2,"Mankanza",66,"cube_lg",16,2
"22664",1,2,"Mankanza",49,"mangbele_lg",8,1
"22664",1,2,"Mankanza",20,"honey_sm",9,1
"22664",1,2,"Mankanza",10,"fish_sm",13,2
"22664",1,2,"Mankanza",68,"bread_sm",1,3
"22664",1,2,"Mankanza",60,"sardines_lg",4,2
"22664",1,2,"Mankanza",59,"sardines_sm",3,3
"22664",1,2,"Mankanza",57,"biscuit_lg",18,2
"22664",1,2,"Mankanza",51,"honey_lg",10,1
"22664",1,2,"Mankanza",65,"cube_sm",15,3
"22664",1,2,"Mankanza",53,"duiker_sm",11,2
"22664",1,2,"Mankanza",63,"cash_lg",6,2
"22664",1,2,"Mankanza",48,"mangbele_sm",7,3
"60642",1,2,"Mankanza",69,"bread_lg",2,1
"60642",1,2,"Mankanza",19,"biscuit_sm",17,1
"60642",1,2,"Mankanza",55,"fish_lg",14,1
"60642",1,2,"Mankanza",54,"duiker_lg",12,1
"60642",1,2,"Mankanza",62,"cash_sm",5,1
"60642",1,2,"Mankanza",66,"cube_lg",16,1
"60642",1,2,"Mankanza",49,"mangbele_lg",8,1
"60642",1,2,"Mankanza",20,"honey_sm",9,1
"60642",1,2,"Mankanza",10,"fish_sm",13,1
"60642",1,2,"Mankanza",68,"bread_sm",1,1
"60642",1,2,"Mankanza",60,"sardines_lg",4,1
"60642",1,2,"Mankanza",59,"sardines_sm",3,1
"60642",1,2,"Mankanza",57,"biscuit_lg",18,1
"60642",1,2,"Mankanza",51,"honey_lg",10,2
"60642",1,2,"Mankanza",65,"cube_sm",15,2
"60642",1,2,"Mankanza",53,"duiker_sm",11,1
"60642",1,2,"Mankanza",63,"cash_lg",6,1
"60642",1,2,"Mankanza",48,"mangbele_sm",7,2
"15532",1,2,"Mankanza",63,"cash_lg",6,2
"15532",1,2,"Mankanza",48,"mangbele_sm",7,2
"15532",1,2,"Mankanza",53,"duiker_sm",11,2
"15532",1,2,"Mankanza",65,"cube_sm",15,2
"15532",1,2,"Mankanza",51,"honey_lg",10,1
"15532",1,2,"Mankanza",57,"biscuit_lg",18,1
"15532",1,2,"Mankanza",59,"sardines_sm",3,2
"15532",1,2,"Mankanza",60,"sardines_lg",4,1
"15532",1,2,"Mankanza",68,"bread_sm",1,2
"15532",1,2,"Mankanza",10,"fish_sm",13,2
"15532",1,2,"Mankanza",20,"honey_sm",9,1
"15532",1,2,"Mankanza",49,"mangbele_lg",8,1
"15532",1,2,"Mankanza",66,"cube_lg",16,1
"15532",1,2,"Mankanza",62,"cash_sm",5,1
"15532",1,2,"Mankanza",54,"duiker_lg",12,1
"15532",1,2,"Mankanza",55,"fish_lg",14,1
"15532",1,2,"Mankanza",19,"biscuit_sm",17,2
"15532",1,2,"Mankanza",69,"bread_lg",2,1
"75120",1,2,"Mankanza",69,"bread_lg",2,2
"75120",1,2,"Mankanza",19,"biscuit_sm",17,2
"75120",1,2,"Mankanza",55,"fish_lg",14,2
"75120",1,2,"Mankanza",54,"duiker_lg",12,1
"75120",1,2,"Mankanza",49,"mangbele_lg",8,2
"75120",1,2,"Mankanza",62,"cash_sm",5,2
"75120",1,2,"Mankanza",66,"cube_lg",16,2
"75120",1,2,"Mankanza",20,"honey_sm",9,2
"75120",1,2,"Mankanza",10,"fish_sm",13,2
"75120",1,2,"Mankanza",68,"bread_sm",1,3
"75120",1,2,"Mankanza",60,"sardines_lg",4,1
"75120",1,2,"Mankanza",59,"sardines_sm",3,2
"75120",1,2,"Mankanza",57,"biscuit_lg",18,2
"75120",1,2,"Mankanza",51,"honey_lg",10,2
"75120",1,2,"Mankanza",65,"cube_sm",15,2
"75120",1,2,"Mankanza",53,"duiker_sm",11,2
"75120",1,2,"Mankanza",63,"cash_lg",6,3
"75120",1,2,"Mankanza",48,"mangbele_sm",7,2
"17641",1,2,"Mankanza",63,"cash_lg",6,2
"17641",1,2,"Mankanza",69,"bread_lg",2,1
"17641",1,2,"Mankanza",68,"bread_sm",1,2
"17641",1,2,"Mankanza",20,"honey_sm",9,1
"17641",1,2,"Mankanza",19,"biscuit_sm",17,2
"17641",1,2,"Mankanza",66,"cube_lg",16,1
"17641",1,2,"Mankanza",55,"fish_lg",14,1
"17641",1,2,"Mankanza",49,"mangbele_lg",8,1
"17641",1,2,"Mankanza",62,"cash_sm",5,2
"17641",1,2,"Mankanza",65,"cube_sm",15,3
"17641",1,2,"Mankanza",51,"honey_lg",10,1
"17641",1,2,"Mankanza",48,"mangbele_sm",7,3
"17641",1,2,"Mankanza",59,"sardines_sm",3,3
"17641",1,2,"Mankanza",60,"sardines_lg",4,1
"17641",1,2,"Mankanza",57,"biscuit_lg",18,1
"17641",1,2,"Mankanza",53,"duiker_sm",11,2
"17641",1,2,"Mankanza",10,"fish_sm",13,3
"17641",1,2,"Mankanza",54,"duiker_lg",12,1
"76249",1,2,"Mankanza",53,"duiker_sm",11,2
"76249",1,2,"Mankanza",54,"duiker_lg",12,2
"76249",1,2,"Mankanza",68,"bread_sm",1,1
"76249",1,2,"Mankanza",66,"cube_lg",16,1
"76249",1,2,"Mankanza",49,"mangbele_lg",8,2
"76249",1,2,"Mankanza",69,"bread_lg",2,2
"76249",1,2,"Mankanza",51,"honey_lg",10,2
"76249",1,2,"Mankanza",20,"honey_sm",9,2
"76249",1,2,"Mankanza",62,"cash_sm",5,1
"76249",1,2,"Mankanza",57,"biscuit_lg",18,2
"76249",1,2,"Mankanza",10,"fish_sm",13,2
"76249",1,2,"Mankanza",48,"mangbele_sm",7,2
"76249",1,2,"Mankanza",55,"fish_lg",14,2
"76249",1,2,"Mankanza",63,"cash_lg",6,2
"76249",1,2,"Mankanza",65,"cube_sm",15,2
"76249",1,2,"Mankanza",19,"biscuit_sm",17,2
"76249",1,2,"Mankanza",60,"sardines_lg",4,2
"76249",1,2,"Mankanza",59,"sardines_sm",3,2
"48742",1,2,"Mankanza",10,"fish_sm",13,2
"48742",1,2,"Mankanza",53,"duiker_sm",11,2
"48742",1,2,"Mankanza",57,"biscuit_lg",18,1
"48742",1,2,"Mankanza",60,"sardines_lg",4,1
"48742",1,2,"Mankanza",59,"sardines_sm",3,1
"48742",1,2,"Mankanza",48,"mangbele_sm",7,2
"48742",1,2,"Mankanza",51,"honey_lg",10,2
"48742",1,2,"Mankanza",65,"cube_sm",15,2
"48742",1,2,"Mankanza",62,"cash_sm",5,3
"48742",1,2,"Mankanza",49,"mangbele_lg",8,1
"48742",1,2,"Mankanza",54,"duiker_lg",12,1
"48742",1,2,"Mankanza",55,"fish_lg",14,1
"48742",1,2,"Mankanza",66,"cube_lg",16,1
"48742",1,2,"Mankanza",19,"biscuit_sm",17,3
"48742",1,2,"Mankanza",20,"honey_sm",9,2
"48742",1,2,"Mankanza",68,"bread_sm",1,2
"48742",1,2,"Mankanza",69,"bread_lg",2,2
"48742",1,2,"Mankanza",63,"cash_lg",6,2
"63304",1,2,"Mankanza",19,"biscuit_sm",17,3
"63304",1,2,"Mankanza",66,"cube_lg",16,1
"63304",1,2,"Mankanza",55,"fish_lg",14,2
"63304",1,2,"Mankanza",49,"mangbele_lg",8,2
"63304",1,2,"Mankanza",62,"cash_sm",5,2
"63304",1,2,"Mankanza",65,"cube_sm",15,2
"63304",1,2,"Mankanza",51,"honey_lg",10,2
"63304",1,2,"Mankanza",48,"mangbele_sm",7,2
"63304",1,2,"Mankanza",59,"sardines_sm",3,2
"63304",1,2,"Mankanza",10,"fish_sm",13,2
"63304",1,2,"Mankanza",53,"duiker_sm",11,2
"63304",1,2,"Mankanza",57,"biscuit_lg",18,2
"63304",1,2,"Mankanza",60,"sardines_lg",4,2
"63304",1,2,"Mankanza",63,"cash_lg",6,1
"63304",1,2,"Mankanza",69,"bread_lg",2,1
"63304",1,2,"Mankanza",68,"bread_sm",1,2
"63304",1,2,"Mankanza",20,"honey_sm",9,2
"80187",1,2,"Mankanza",66,"cube_lg",16,1
"80187",1,2,"Mankanza",55,"fish_lg",14,1
"80187",1,2,"Mankanza",49,"mangbele_lg",8,2
"80187",1,2,"Mankanza",20,"honey_sm",9,2
"80187",1,2,"Mankanza",62,"cash_sm",5,2
"80187",1,2,"Mankanza",65,"cube_sm",15,3
"80187",1,2,"Mankanza",19,"biscuit_sm",17,3
"80187",1,2,"Mankanza",51,"honey_lg",10,1
"80187",1,2,"Mankanza",48,"mangbele_sm",7,3
"80187",1,2,"Mankanza",53,"duiker_sm",11,2
"80187",1,2,"Mankanza",57,"biscuit_lg",18,1
"80187",1,2,"Mankanza",10,"fish_sm",13,2
"80187",1,2,"Mankanza",54,"duiker_lg",12,1
"80187",1,2,"Mankanza",68,"bread_sm",1,3
"80187",1,2,"Mankanza",60,"sardines_lg",4,1
"80187",1,2,"Mankanza",59,"sardines_sm",3,2
"80187",1,2,"Mankanza",63,"cash_lg",6,1
"80187",1,2,"Mankanza",69,"bread_lg",2,1
"08585",1,2,"Mankanza",54,"duiker_lg",12,1
"08585",1,2,"Mankanza",10,"fish_sm",13,2
"08585",1,2,"Mankanza",57,"biscuit_lg",18,2
"08585",1,2,"Mankanza",53,"duiker_sm",11,1
"08585",1,2,"Mankanza",48,"mangbele_sm",7,3
"08585",1,2,"Mankanza",51,"honey_lg",10,2
"08585",1,2,"Mankanza",65,"cube_sm",15,3
"08585",1,2,"Mankanza",62,"cash_sm",5,3
"08585",1,2,"Mankanza",49,"mangbele_lg",8,2
"08585",1,2,"Mankanza",55,"fish_lg",14,1
"08585",1,2,"Mankanza",66,"cube_lg",16,1
"08585",1,2,"Mankanza",19,"biscuit_sm",17,3
"08585",1,2,"Mankanza",20,"honey_sm",9,2
"08585",1,2,"Mankanza",68,"bread_sm",1,3
"08585",1,2,"Mankanza",60,"sardines_lg",4,2
"08585",1,2,"Mankanza",59,"sardines_sm",3,2
"08585",1,2,"Mankanza",63,"cash_lg",6,2
"08585",1,2,"Mankanza",69,"bread_lg",2,1
"53476",1,2,"Mankanza",53,"duiker_sm",11,2
"53476",1,2,"Mankanza",51,"honey_lg",10,2
"53476",1,2,"Mankanza",68,"bread_sm",1,2
"53476",1,2,"Mankanza",66,"cube_lg",16,3
"53476",1,2,"Mankanza",49,"mangbele_lg",8,2
"53476",1,2,"Mankanza",69,"bread_lg",2,2
"53476",1,2,"Mankanza",20,"honey_sm",9,1
"53476",1,2,"Mankanza",57,"biscuit_lg",18,2
"53476",1,2,"Mankanza",62,"cash_sm",5,NA
"53476",1,2,"Mankanza",54,"duiker_lg",12,2
"53476",1,2,"Mankanza",19,"biscuit_sm",17,2
"53476",1,2,"Mankanza",10,"fish_sm",13,2
"53476",1,2,"Mankanza",48,"mangbele_sm",7,3
"53476",1,2,"Mankanza",55,"fish_lg",14,2
"53476",1,2,"Mankanza",63,"cash_lg",6,2
"53476",1,2,"Mankanza",65,"cube_sm",15,3
"53476",1,2,"Mankanza",59,"sardines_sm",3,2
"53476",1,2,"Mankanza",60,"sardines_lg",4,2
"35293",2,1,"Mankanza",19,"biscuit_sm",17,2
"35293",2,1,"Mankanza",62,"cash_sm",5,2
"35293",2,1,"Mankanza",54,"duiker_lg",12,3
"35293",2,1,"Mankanza",57,"biscuit_lg",18,2
"35293",2,1,"Mankanza",65,"cube_sm",15,2
"35293",2,1,"Mankanza",63,"cash_lg",6,1
"35293",2,1,"Mankanza",55,"fish_lg",14,2
"35293",2,1,"Mankanza",48,"mangbele_sm",7,3
"35293",2,1,"Mankanza",10,"fish_sm",13,3
"35293",2,1,"Mankanza",20,"honey_sm",9,2
"35293",2,1,"Mankanza",NA,NA,NA,NA
"35293",2,1,"Mankanza",49,"mangbele_lg",8,1
"35293",2,1,"Mankanza",66,"cube_lg",16,2
"35293",2,1,"Mankanza",68,"bread_sm",1,3
"35293",2,1,"Mankanza",51,"honey_lg",10,1
"35293",2,1,"Mankanza",53,"duiker_sm",11,2
"35293",2,1,"Mankanza",59,"sardines_sm",3,3
"35293",2,1,"Mankanza",NA,NA,NA,NA
"24436",1,1,"Mankanza",53,"duiker_sm",11,1
"24436",1,1,"Mankanza",48,"mangbele_sm",7,2
"24436",1,1,"Mankanza",51,"honey_lg",10,1
"24436",1,1,"Mankanza",19,"biscuit_sm",17,3
"24436",1,1,"Mankanza",65,"cube_sm",15,3
"24436",1,1,"Mankanza",62,"cash_sm",5,2
"24436",1,1,"Mankanza",20,"honey_sm",9,1
"24436",1,1,"Mankanza",49,"mangbele_lg",8,1
"24436",1,1,"Mankanza",55,"fish_lg",14,2
"24436",1,1,"Mankanza",66,"cube_lg",16,1
"24436",1,1,"Mankanza",69,"bread_lg",2,2
"24436",1,1,"Mankanza",63,"cash_lg",6,2
"24436",1,1,"Mankanza",59,"sardines_sm",3,3
"24436",1,1,"Mankanza",60,"sardines_lg",4,2
"24436",1,1,"Mankanza",68,"bread_sm",1,3
"24436",1,1,"Mankanza",54,"duiker_lg",12,1
"24436",1,1,"Mankanza",10,"fish_sm",13,3
"24436",1,1,"Mankanza",57,"biscuit_lg",18,2
"02695",1,1,"Mankanza",20,"honey_sm",9,1
"02695",1,1,"Mankanza",49,"mangbele_lg",8,2
"02695",1,1,"Mankanza",55,"fish_lg",14,1
"02695",1,1,"Mankanza",66,"cube_lg",16,1
"02695",1,1,"Mankanza",69,"bread_lg",2,1
"02695",1,1,"Mankanza",63,"cash_lg",6,1
"02695",1,1,"Mankanza",59,"sardines_sm",3,2
"02695",1,1,"Mankanza",60,"sardines_lg",4,1
"02695",1,1,"Mankanza",68,"bread_sm",1,2
"02695",1,1,"Mankanza",54,"duiker_lg",12,1
"02695",1,1,"Mankanza",10,"fish_sm",13,2
"02695",1,1,"Mankanza",57,"biscuit_lg",18,2
"02695",1,1,"Mankanza",53,"duiker_sm",11,3
"02695",1,1,"Mankanza",48,"mangbele_sm",7,2
"02695",1,1,"Mankanza",51,"honey_lg",10,1
"02695",1,1,"Mankanza",19,"biscuit_sm",17,2
"02695",1,1,"Mankanza",65,"cube_sm",15,1
"02695",1,1,"Mankanza",62,"cash_sm",5,3
"49926",2,1,"Mankanza",48,"mangbele_sm",7,2
"49926",2,1,"Mankanza",51,"honey_lg",10,1
"49926",2,1,"Mankanza",19,"biscuit_sm",17,3
"49926",2,1,"Mankanza",65,"cube_sm",15,3
"49926",2,1,"Mankanza",62,"cash_sm",5,2
"49926",2,1,"Mankanza",20,"honey_sm",9,2
"49926",2,1,"Mankanza",49,"mangbele_lg",8,2
"49926",2,1,"Mankanza",55,"fish_lg",14,2
"49926",2,1,"Mankanza",66,"cube_lg",16,1
"49926",2,1,"Mankanza",69,"bread_lg",2,2
"49926",2,1,"Mankanza",63,"cash_lg",6,1
"49926",2,1,"Mankanza",59,"sardines_sm",3,3
"49926",2,1,"Mankanza",60,"sardines_lg",4,2
"49926",2,1,"Mankanza",68,"bread_sm",1,2
"49926",2,1,"Mankanza",57,"biscuit_lg",18,2
"49926",2,1,"Mankanza",10,"fish_sm",13,3
"49926",2,1,"Mankanza",54,"duiker_lg",12,1
"49926",2,1,"Mankanza",53,"duiker_sm",11,2
"05354",1,1,"Mankanza",48,"mangbele_sm",7,2
"05354",1,1,"Mankanza",53,"duiker_sm",11,1
"05354",1,1,"Mankanza",54,"duiker_lg",12,1
"05354",1,1,"Mankanza",10,"fish_sm",13,3
"05354",1,1,"Mankanza",57,"biscuit_lg",18,2
"05354",1,1,"Mankanza",68,"bread_sm",1,2
"05354",1,1,"Mankanza",60,"sardines_lg",4,2
"05354",1,1,"Mankanza",59,"sardines_sm",3,2
"05354",1,1,"Mankanza",63,"cash_lg",6,1
"05354",1,1,"Mankanza",69,"bread_lg",2,2
"05354",1,1,"Mankanza",66,"cube_lg",16,1
"05354",1,1,"Mankanza",55,"fish_lg",14,1
"05354",1,1,"Mankanza",49,"mangbele_lg",8,2
"05354",1,1,"Mankanza",20,"honey_sm",9,2
"05354",1,1,"Mankanza",62,"cash_sm",5,3
"05354",1,1,"Mankanza",65,"cube_sm",15,3
"05354",1,1,"Mankanza",19,"biscuit_sm",17,3
"05354",1,1,"Mankanza",51,"honey_lg",10,1
"02559",1,1,"Mankanza",10,"fish_sm",13,2
"02559",1,1,"Mankanza",57,"biscuit_lg",18,2
"02559",1,1,"Mankanza",53,"duiker_sm",11,1
"02559",1,1,"Mankanza",48,"mangbele_sm",7,3
"02559",1,1,"Mankanza",51,"honey_lg",10,1
"02559",1,1,"Mankanza",19,"biscuit_sm",17,2
"02559",1,1,"Mankanza",65,"cube_sm",15,3
"02559",1,1,"Mankanza",62,"cash_sm",5,3
"02559",1,1,"Mankanza",20,"honey_sm",9,2
"02559",1,1,"Mankanza",49,"mangbele_lg",8,3
"02559",1,1,"Mankanza",55,"fish_lg",14,1
"02559",1,1,"Mankanza",66,"cube_lg",16,1
"02559",1,1,"Mankanza",69,"bread_lg",2,2
"02559",1,1,"Mankanza",63,"cash_lg",6,3
"02559",1,1,"Mankanza",59,"sardines_sm",3,3
"02559",1,1,"Mankanza",60,"sardines_lg",4,1
"02559",1,1,"Mankanza",68,"bread_sm",1,2
"02559",1,1,"Mankanza",54,"duiker_lg",12,1
"80530",1,1,"Mankanza",69,"bread_lg",2,1
"80530",1,1,"Mankanza",63,"cash_lg",6,1
"80530",1,1,"Mankanza",59,"sardines_sm",3,2
"80530",1,1,"Mankanza",60,"sardines_lg",4,1
"80530",1,1,"Mankanza",68,"bread_sm",1,2
"80530",1,1,"Mankanza",54,"duiker_lg",12,1
"80530",1,1,"Mankanza",10,"fish_sm",13,2
"80530",1,1,"Mankanza",57,"biscuit_lg",18,2
"80530",1,1,"Mankanza",53,"duiker_sm",11,2
"80530",1,1,"Mankanza",48,"mangbele_sm",7,2
"80530",1,1,"Mankanza",51,"honey_lg",10,2
"80530",1,1,"Mankanza",19,"biscuit_sm",17,2
"80530",1,1,"Mankanza",65,"cube_sm",15,3
"80530",1,1,"Mankanza",62,"cash_sm",5,2
"80530",1,1,"Mankanza",20,"honey_sm",9,2
"80530",1,1,"Mankanza",49,"mangbele_lg",8,1
"80530",1,1,"Mankanza",55,"fish_lg",14,1
"80530",1,1,"Mankanza",66,"cube_lg",16,1
"13096",1,1,"Mankanza",19,"biscuit_sm",17,3
"13096",1,1,"Mankanza",66,"cube_lg",16,1
"13096",1,1,"Mankanza",55,"fish_lg",14,1
"13096",1,1,"Mankanza",20,"honey_sm",9,1
"13096",1,1,"Mankanza",49,"mangbele_lg",8,1
"13096",1,1,"Mankanza",62,"cash_sm",5,2
"13096",1,1,"Mankanza",65,"cube_sm",15,1
"13096",1,1,"Mankanza",51,"honey_lg",10,1
"13096",1,1,"Mankanza",48,"mangbele_sm",7,2
"13096",1,1,"Mankanza",53,"duiker_sm",11,1
"13096",1,1,"Mankanza",57,"biscuit_lg",18,2
"13096",1,1,"Mankanza",10,"fish_sm",13,1
"13096",1,1,"Mankanza",54,"duiker_lg",12,2
"13096",1,1,"Mankanza",69,"bread_lg",2,2
"13096",1,1,"Mankanza",63,"cash_lg",6,1
"13096",1,1,"Mankanza",59,"sardines_sm",3,2
"13096",1,1,"Mankanza",60,"sardines_lg",4,1
