"id","youth","ethnicity","village","item","item_name","item_num","y"
"34040",1,2,"Mankanza",8,"mangbele_lg",49,2
"34040",1,2,"Mankanza",12,"duiker_lg",54,2
"34040",1,2,"Mankanza",14,"fish_lg",55,1
"34040",1,2,"Mankanza",17,"biscuit_sm",19,3
"34040",1,2,"Mankanza",16,"cube_lg",66,2
"34040",1,2,"Mankanza",9,"honey_sm",20,1
"34040",1,2,"Mankanza",6,"cash_lg",63,2
"34040",1,2,"Mankanza",2,"bread_lg",69,2
"34040",1,2,"Mankanza",4,"sardines_lg",60,2
"34040",1,2,"Mankanza",18,"biscuit_lg",57,2
"34040",1,2,"Mankanza",13,"fish_sm",10,1
"34040",1,2,"Mankanza",3,"sardines_sm",59,2
"34040",1,2,"Mankanza",7,"mangbele_sm",48,3
"34040",1,2,"Mankanza",1,"bread_sm",68,3
"54703",1,2,"Mankanza",1,"bread_sm",68,3
"54703",1,2,"Mankanza",12,"duiker_lg",54,2
"54703",1,2,"Mankanza",14,"fish_lg",55,2
"54703",1,2,"Mankanza",17,"biscuit_sm",19,3
"54703",1,2,"Mankanza",16,"cube_lg",66,2
"54703",1,2,"Mankanza",9,"honey_sm",20,2
"54703",1,2,"Mankanza",18,"biscuit_lg",57,2
"54703",1,2,"Mankanza",10,"honey_lg",51,1
"54703",1,2,"Mankanza",15,"cube_sm",65,3
"54703",1,2,"Mankanza",5,"cash_sm",62,2
"54703",1,2,"Mankanza",11,"duiker_sm",53,1
"54703",1,2,"Mankanza",4,"sardines_lg",60,1
"54703",1,2,"Mankanza",8,"mangbele_lg",49,1
"54703",1,2,"Mankanza",3,"sardines_sm",59,3
"54703",1,2,"Mankanza",6,"cash_lg",63,2
"54703",1,2,"Mankanza",2,"bread_lg",69,2
"54703",1,2,"Mankanza",13,"fish_sm",10,2
"54703",1,2,"Mankanza",7,"mangbele_sm",48,3
"99598",1,2,"Mankanza",7,"mangbele_sm",48,2
"99598",1,2,"Mankanza",6,"cash_lg",63,2
"99598",1,2,"Mankanza",11,"duiker_sm",53,2
"99598",1,2,"Mankanza",15,"cube_sm",65,2
"99598",1,2,"Mankanza",10,"honey_lg",51,2
"99598",1,2,"Mankanza",18,"biscuit_lg",57,2
"99598",1,2,"Mankanza",3,"sardines_sm",59,2
"99598",1,2,"Mankanza",4,"sardines_lg",60,2
"99598",1,2,"Mankanza",1,"bread_sm",68,2
"99598",1,2,"Mankanza",13,"fish_sm",10,2
"99598",1,2,"Mankanza",9,"honey_sm",20,2
"99598",1,2,"Mankanza",8,"mangbele_lg",49,2
"99598",1,2,"Mankanza",16,"cube_lg",66,2
"99598",1,2,"Mankanza",5,"cash_sm",62,2
"99598",1,2,"Mankanza",12,"duiker_lg",54,2
"99598",1,2,"Mankanza",14,"fish_lg",55,2
"99598",1,2,"Mankanza",17,"biscuit_sm",19,2
"99598",1,2,"Mankanza",2,"bread_lg",69,2
"36228",1,2,"Mankanza",1,"bread_sm",68,2
"36228",1,2,"Mankanza",2,"bread_lg",69,1
"36228",1,2,"Mankanza",18,"biscuit_lg",57,1
"36228",1,2,"Mankanza",17,"biscuit_sm",19,3
"36228",1,2,"Mankanza",14,"fish_lg",55,1
"36228",1,2,"Mankanza",13,"fish_sm",10,2
"36228",1,2,"Mankanza",3,"sardines_sm",59,2
"36228",1,2,"Mankanza",9,"honey_sm",20,1
"36228",1,2,"Mankanza",4,"sardines_lg",60,1
"36228",1,2,"Mankanza",11,"duiker_sm",53,2
"36228",1,2,"Mankanza",15,"cube_sm",65,2
"36228",1,2,"Mankanza",5,"cash_sm",62,1
"36228",1,2,"Mankanza",16,"cube_lg",66,1
"36228",1,2,"Mankanza",8,"mangbele_lg",49,1
"36228",1,2,"Mankanza",12,"duiker_lg",54,1
"36228",1,2,"Mankanza",10,"honey_lg",51,1
"36228",1,2,"Mankanza",7,"mangbele_sm",48,2
"36228",1,2,"Mankanza",6,"cash_lg",63,1
"18786",1,2,"Mankanza",12,"duiker_lg",54,2
"18786",1,2,"Mankanza",8,"mangbele_lg",49,1
"18786",1,2,"Mankanza",5,"cash_sm",62,2
"18786",1,2,"Mankanza",16,"cube_lg",66,2
"18786",1,2,"Mankanza",9,"honey_sm",20,1
"18786",1,2,"Mankanza",13,"fish_sm",10,2
"18786",1,2,"Mankanza",1,"bread_sm",68,2
"18786",1,2,"Mankanza",4,"sardines_lg",60,1
"18786",1,2,"Mankanza",3,"sardines_sm",59,2
"18786",1,2,"Mankanza",18,"biscuit_lg",57,2
"18786",1,2,"Mankanza",10,"honey_lg",51,1
"18786",1,2,"Mankanza",15,"cube_sm",65,2
"18786",1,2,"Mankanza",11,"duiker_sm",53,1
"18786",1,2,"Mankanza",6,"cash_lg",63,2
"18786",1,2,"Mankanza",7,"mangbele_sm",48,2
"18786",1,2,"Mankanza",2,"bread_lg",69,1
"18786",1,2,"Mankanza",14,"fish_lg",55,1
"18786",1,2,"Mankanza",17,"biscuit_sm",19,2
"93502",1,2,"Mankanza",12,"duiker_lg",54,1
"93502",1,2,"Mankanza",13,"fish_sm",10,2
"93502",1,2,"Mankanza",18,"biscuit_lg",57,2
"93502",1,2,"Mankanza",11,"duiker_sm",53,2
"93502",1,2,"Mankanza",7,"mangbele_sm",48,2
"93502",1,2,"Mankanza",10,"honey_lg",51,1
"93502",1,2,"Mankanza",15,"cube_sm",65,2
"93502",1,2,"Mankanza",5,"cash_sm",62,2
"93502",1,2,"Mankanza",8,"mangbele_lg",49,2
"93502",1,2,"Mankanza",14,"fish_lg",55,1
"93502",1,2,"Mankanza",16,"cube_lg",66,1
"93502",1,2,"Mankanza",17,"biscuit_sm",19,3
"93502",1,2,"Mankanza",9,"honey_sm",20,1
"93502",1,2,"Mankanza",1,"bread_sm",68,3
"93502",1,2,"Mankanza",4,"sardines_lg",60,1
"93502",1,2,"Mankanza",3,"sardines_sm",59,2
"93502",1,2,"Mankanza",6,"cash_lg",63,2
"93502",1,2,"Mankanza",2,"bread_lg",69,1
"12751",1,2,"Mankanza",5,"cash_sm",62,2
"12751",1,2,"Mankanza",18,"biscuit_lg",57,2
"12751",1,2,"Mankanza",10,"honey_lg",51,2
"12751",1,2,"Mankanza",13,"fish_sm",10,2
"12751",1,2,"Mankanza",7,"mangbele_sm",48,2
"12751",1,2,"Mankanza",14,"fish_lg",55,2
"12751",1,2,"Mankanza",6,"cash_lg",63,2
"12751",1,2,"Mankanza",15,"cube_sm",65,2
"12751",1,2,"Mankanza",17,"biscuit_sm",19,2
"12751",1,2,"Mankanza",11,"duiker_sm",53,2
"12751",1,2,"Mankanza",12,"duiker_lg",54,1
"12751",1,2,"Mankanza",1,"bread_sm",68,2
"12751",1,2,"Mankanza",16,"cube_lg",66,2
"12751",1,2,"Mankanza",8,"mangbele_lg",49,1
"12751",1,2,"Mankanza",2,"bread_lg",69,1
"12751",1,2,"Mankanza",9,"honey_sm",20,1
"23865",1,2,"Mankanza",10,"honey_lg",51,2
"23865",1,2,"Mankanza",18,"biscuit_lg",57,1
"23865",1,2,"Mankanza",5,"cash_sm",62,1
"23865",1,2,"Mankanza",9,"honey_sm",20,1
"23865",1,2,"Mankanza",2,"bread_lg",69,1
"23865",1,2,"Mankanza",8,"mangbele_lg",49,1
"23865",1,2,"Mankanza",16,"cube_lg",66,1
"23865",1,2,"Mankanza",1,"bread_sm",68,2
"23865",1,2,"Mankanza",12,"duiker_lg",54,2
"23865",1,2,"Mankanza",11,"duiker_sm",53,1
"23865",1,2,"Mankanza",17,"biscuit_sm",19,2
"23865",1,2,"Mankanza",15,"cube_sm",65,2
"23865",1,2,"Mankanza",6,"cash_lg",63,1
"23865",1,2,"Mankanza",14,"fish_lg",55,1
"23865",1,2,"Mankanza",7,"mangbele_sm",48,2
"23865",1,2,"Mankanza",13,"fish_sm",10,2
"93052",1,2,"Mankanza",11,"duiker_sm",53,2
"93052",1,2,"Mankanza",12,"duiker_lg",54,1
"93052",1,2,"Mankanza",1,"bread_sm",68,3
"93052",1,2,"Mankanza",16,"cube_lg",66,1
"93052",1,2,"Mankanza",8,"mangbele_lg",49,1
"93052",1,2,"Mankanza",2,"bread_lg",69,1
"93052",1,2,"Mankanza",10,"honey_lg",51,2
"93052",1,2,"Mankanza",9,"honey_sm",20,1
"93052",1,2,"Mankanza",5,"cash_sm",62,3
"93052",1,2,"Mankanza",18,"biscuit_lg",57,1
"93052",1,2,"Mankanza",13,"fish_sm",10,2
"93052",1,2,"Mankanza",7,"mangbele_sm",48,3
"93052",1,2,"Mankanza",14,"fish_lg",55,2
"93052",1,2,"Mankanza",6,"cash_lg",63,2
"93052",1,2,"Mankanza",15,"cube_sm",65,2
"93052",1,2,"Mankanza",17,"biscuit_sm",19,3
"93052",1,2,"Mankanza",4,"sardines_lg",60,3
"93052",1,2,"Mankanza",3,"sardines_sm",59,1
"57099",1,2,"Mankanza",2,"bread_lg",69,2
"57099",1,2,"Mankanza",17,"biscuit_sm",19,2
"57099",1,2,"Mankanza",14,"fish_lg",55,1
"57099",1,2,"Mankanza",12,"duiker_lg",54,2
"57099",1,2,"Mankanza",5,"cash_sm",62,2
"57099",1,2,"Mankanza",16,"cube_lg",66,1
"57099",1,2,"Mankanza",8,"mangbele_lg",49,2
"57099",1,2,"Mankanza",9,"honey_sm",20,2
"57099",1,2,"Mankanza",13,"fish_sm",10,2
"57099",1,2,"Mankanza",1,"bread_sm",68,2
"57099",1,2,"Mankanza",4,"sardines_lg",60,2
"57099",1,2,"Mankanza",3,"sardines_sm",59,2
"57099",1,2,"Mankanza",18,"biscuit_lg",57,2
"57099",1,2,"Mankanza",10,"honey_lg",51,1
"57099",1,2,"Mankanza",15,"cube_sm",65,2
"57099",1,2,"Mankanza",11,"duiker_sm",53,2
"57099",1,2,"Mankanza",6,"cash_lg",63,1
"57099",1,2,"Mankanza",7,"mangbele_sm",48,2
"95898",1,2,"Mankanza",2,"bread_lg",69,1
"95898",1,2,"Mankanza",17,"biscuit_sm",19,2
"95898",1,2,"Mankanza",14,"fish_lg",55,1
"95898",1,2,"Mankanza",12,"duiker_lg",54,1
"95898",1,2,"Mankanza",5,"cash_sm",62,1
"95898",1,2,"Mankanza",16,"cube_lg",66,1
"95898",1,2,"Mankanza",8,"mangbele_lg",49,1
"95898",1,2,"Mankanza",9,"honey_sm",20,1
"95898",1,2,"Mankanza",13,"fish_sm",10,1
"95898",1,2,"Mankanza",1,"bread_sm",68,1
"95898",1,2,"Mankanza",4,"sardines_lg",60,1
"95898",1,2,"Mankanza",3,"sardines_sm",59,1
"95898",1,2,"Mankanza",18,"biscuit_lg",57,1
"95898",1,2,"Mankanza",10,"honey_lg",51,1
"95898",1,2,"Mankanza",15,"cube_sm",65,1
"95898",1,2,"Mankanza",11,"duiker_sm",53,1
"95898",1,2,"Mankanza",6,"cash_lg",63,1
"95898",1,2,"Mankanza",7,"mangbele_sm",48,1
"13549",1,2,"Mankanza",2,"bread_lg",69,2
"13549",1,2,"Mankanza",17,"biscuit_sm",19,3
"13549",1,2,"Mankanza",14,"fish_lg",55,2
"13549",1,2,"Mankanza",12,"duiker_lg",54,2
"13549",1,2,"Mankanza",5,"cash_sm",62,2
"13549",1,2,"Mankanza",16,"cube_lg",66,2
"13549",1,2,"Mankanza",8,"mangbele_lg",49,1
"13549",1,2,"Mankanza",9,"honey_sm",20,1
"13549",1,2,"Mankanza",13,"fish_sm",10,2
"13549",1,2,"Mankanza",1,"bread_sm",68,3
"13549",1,2,"Mankanza",4,"sardines_lg",60,2
"13549",1,2,"Mankanza",3,"sardines_sm",59,3
"13549",1,2,"Mankanza",18,"biscuit_lg",57,2
"13549",1,2,"Mankanza",10,"honey_lg",51,1
"13549",1,2,"Mankanza",15,"cube_sm",65,3
"13549",1,2,"Mankanza",11,"duiker_sm",53,2
"13549",1,2,"Mankanza",6,"cash_lg",63,2
"13549",1,2,"Mankanza",7,"mangbele_sm",48,3
"19898",1,2,"Mankanza",2,"bread_lg",69,1
"19898",1,2,"Mankanza",17,"biscuit_sm",19,1
"19898",1,2,"Mankanza",14,"fish_lg",55,1
"19898",1,2,"Mankanza",12,"duiker_lg",54,1
"19898",1,2,"Mankanza",5,"cash_sm",62,1
"19898",1,2,"Mankanza",16,"cube_lg",66,1
"19898",1,2,"Mankanza",8,"mangbele_lg",49,1
"19898",1,2,"Mankanza",9,"honey_sm",20,1
"19898",1,2,"Mankanza",13,"fish_sm",10,1
"19898",1,2,"Mankanza",1,"bread_sm",68,1
"19898",1,2,"Mankanza",4,"sardines_lg",60,1
"19898",1,2,"Mankanza",3,"sardines_sm",59,1
"19898",1,2,"Mankanza",18,"biscuit_lg",57,1
"19898",1,2,"Mankanza",10,"honey_lg",51,2
"19898",1,2,"Mankanza",15,"cube_sm",65,2
"19898",1,2,"Mankanza",11,"duiker_sm",53,1
"19898",1,2,"Mankanza",6,"cash_lg",63,1
"19898",1,2,"Mankanza",7,"mangbele_sm",48,2
"40195",1,2,"Mankanza",6,"cash_lg",63,2
"40195",1,2,"Mankanza",7,"mangbele_sm",48,2
"40195",1,2,"Mankanza",11,"duiker_sm",53,2
"40195",1,2,"Mankanza",15,"cube_sm",65,2
"40195",1,2,"Mankanza",10,"honey_lg",51,1
"40195",1,2,"Mankanza",18,"biscuit_lg",57,1
"40195",1,2,"Mankanza",3,"sardines_sm",59,2
"40195",1,2,"Mankanza",4,"sardines_lg",60,1
"40195",1,2,"Mankanza",1,"bread_sm",68,2
"40195",1,2,"Mankanza",13,"fish_sm",10,2
"40195",1,2,"Mankanza",9,"honey_sm",20,1
"40195",1,2,"Mankanza",8,"mangbele_lg",49,1
"40195",1,2,"Mankanza",16,"cube_lg",66,1
"40195",1,2,"Mankanza",5,"cash_sm",62,1
"40195",1,2,"Mankanza",12,"duiker_lg",54,1
"40195",1,2,"Mankanza",14,"fish_lg",55,1
"40195",1,2,"Mankanza",17,"biscuit_sm",19,2
"40195",1,2,"Mankanza",2,"bread_lg",69,1
"89008",1,2,"Mankanza",2,"bread_lg",69,2
"89008",1,2,"Mankanza",17,"biscuit_sm",19,2
"89008",1,2,"Mankanza",14,"fish_lg",55,2
"89008",1,2,"Mankanza",12,"duiker_lg",54,1
"89008",1,2,"Mankanza",8,"mangbele_lg",49,2
"89008",1,2,"Mankanza",5,"cash_sm",62,2
"89008",1,2,"Mankanza",16,"cube_lg",66,2
"89008",1,2,"Mankanza",9,"honey_sm",20,2
"89008",1,2,"Mankanza",13,"fish_sm",10,2
"89008",1,2,"Mankanza",1,"bread_sm",68,3
"89008",1,2,"Mankanza",4,"sardines_lg",60,1
"89008",1,2,"Mankanza",3,"sardines_sm",59,2
"89008",1,2,"Mankanza",18,"biscuit_lg",57,2
"89008",1,2,"Mankanza",10,"honey_lg",51,2
"89008",1,2,"Mankanza",15,"cube_sm",65,2
"89008",1,2,"Mankanza",11,"duiker_sm",53,2
"89008",1,2,"Mankanza",6,"cash_lg",63,3
"89008",1,2,"Mankanza",7,"mangbele_sm",48,2
"98887",1,2,"Mankanza",6,"cash_lg",63,2
"98887",1,2,"Mankanza",2,"bread_lg",69,1
"98887",1,2,"Mankanza",1,"bread_sm",68,2
"98887",1,2,"Mankanza",9,"honey_sm",20,1
"98887",1,2,"Mankanza",17,"biscuit_sm",19,2
"98887",1,2,"Mankanza",16,"cube_lg",66,1
"98887",1,2,"Mankanza",14,"fish_lg",55,1
"98887",1,2,"Mankanza",8,"mangbele_lg",49,1
"98887",1,2,"Mankanza",5,"cash_sm",62,2
"98887",1,2,"Mankanza",15,"cube_sm",65,3
"98887",1,2,"Mankanza",10,"honey_lg",51,1
"98887",1,2,"Mankanza",7,"mangbele_sm",48,3
"98887",1,2,"Mankanza",3,"sardines_sm",59,3
"98887",1,2,"Mankanza",4,"sardines_lg",60,1
"98887",1,2,"Mankanza",18,"biscuit_lg",57,1
"98887",1,2,"Mankanza",11,"duiker_sm",53,2
"98887",1,2,"Mankanza",13,"fish_sm",10,3
"98887",1,2,"Mankanza",12,"duiker_lg",54,1
"07444",1,2,"Mankanza",11,"duiker_sm",53,2
"07444",1,2,"Mankanza",12,"duiker_lg",54,2
"07444",1,2,"Mankanza",1,"bread_sm",68,1
"07444",1,2,"Mankanza",16,"cube_lg",66,1
"07444",1,2,"Mankanza",8,"mangbele_lg",49,2
"07444",1,2,"Mankanza",2,"bread_lg",69,2
"07444",1,2,"Mankanza",10,"honey_lg",51,2
"07444",1,2,"Mankanza",9,"honey_sm",20,2
"07444",1,2,"Mankanza",5,"cash_sm",62,1
"07444",1,2,"Mankanza",18,"biscuit_lg",57,2
"07444",1,2,"Mankanza",13,"fish_sm",10,2
"07444",1,2,"Mankanza",7,"mangbele_sm",48,2
"07444",1,2,"Mankanza",14,"fish_lg",55,2
"07444",1,2,"Mankanza",6,"cash_lg",63,2
"07444",1,2,"Mankanza",15,"cube_sm",65,2
"07444",1,2,"Mankanza",17,"biscuit_sm",19,2
"07444",1,2,"Mankanza",4,"sardines_lg",60,2
"07444",1,2,"Mankanza",3,"sardines_sm",59,2
"76106",1,2,"Mankanza",13,"fish_sm",10,2
"76106",1,2,"Mankanza",11,"duiker_sm",53,2
"76106",1,2,"Mankanza",18,"biscuit_lg",57,1
"76106",1,2,"Mankanza",4,"sardines_lg",60,1
"76106",1,2,"Mankanza",3,"sardines_sm",59,1
"76106",1,2,"Mankanza",7,"mangbele_sm",48,2
"76106",1,2,"Mankanza",10,"honey_lg",51,2
"76106",1,2,"Mankanza",15,"cube_sm",65,2
"76106",1,2,"Mankanza",5,"cash_sm",62,3
"76106",1,2,"Mankanza",8,"mangbele_lg",49,1
"76106",1,2,"Mankanza",12,"duiker_lg",54,1
"76106",1,2,"Mankanza",14,"fish_lg",55,1
"76106",1,2,"Mankanza",16,"cube_lg",66,1
"76106",1,2,"Mankanza",17,"biscuit_sm",19,3
"76106",1,2,"Mankanza",9,"honey_sm",20,2
"76106",1,2,"Mankanza",1,"bread_sm",68,2
"76106",1,2,"Mankanza",2,"bread_lg",69,2
"76106",1,2,"Mankanza",6,"cash_lg",63,2
"91219",1,2,"Mankanza",17,"biscuit_sm",19,3
"91219",1,2,"Mankanza",16,"cube_lg",66,1
"91219",1,2,"Mankanza",14,"fish_lg",55,2
"91219",1,2,"Mankanza",8,"mangbele_lg",49,2
"91219",1,2,"Mankanza",5,"cash_sm",62,2
"91219",1,2,"Mankanza",15,"cube_sm",65,2
"91219",1,2,"Mankanza",10,"honey_lg",51,2
"91219",1,2,"Mankanza",7,"mangbele_sm",48,2
"91219",1,2,"Mankanza",3,"sardines_sm",59,2
"91219",1,2,"Mankanza",13,"fish_sm",10,2
"91219",1,2,"Mankanza",11,"duiker_sm",53,2
"91219",1,2,"Mankanza",18,"biscuit_lg",57,2
"91219",1,2,"Mankanza",4,"sardines_lg",60,2
"91219",1,2,"Mankanza",6,"cash_lg",63,1
"91219",1,2,"Mankanza",2,"bread_lg",69,1
"91219",1,2,"Mankanza",1,"bread_sm",68,2
"91219",1,2,"Mankanza",9,"honey_sm",20,2
"03509",1,2,"Mankanza",16,"cube_lg",66,1
"03509",1,2,"Mankanza",14,"fish_lg",55,1
"03509",1,2,"Mankanza",8,"mangbele_lg",49,2
"03509",1,2,"Mankanza",9,"honey_sm",20,2
"03509",1,2,"Mankanza",5,"cash_sm",62,2
"03509",1,2,"Mankanza",15,"cube_sm",65,3
"03509",1,2,"Mankanza",17,"biscuit_sm",19,3
"03509",1,2,"Mankanza",10,"honey_lg",51,1
"03509",1,2,"Mankanza",7,"mangbele_sm",48,3
"03509",1,2,"Mankanza",11,"duiker_sm",53,2
"03509",1,2,"Mankanza",18,"biscuit_lg",57,1
"03509",1,2,"Mankanza",13,"fish_sm",10,2
"03509",1,2,"Mankanza",12,"duiker_lg",54,1
"03509",1,2,"Mankanza",1,"bread_sm",68,3
"03509",1,2,"Mankanza",4,"sardines_lg",60,1
"03509",1,2,"Mankanza",3,"sardines_sm",59,2
"03509",1,2,"Mankanza",6,"cash_lg",63,1
"03509",1,2,"Mankanza",2,"bread_lg",69,1
"19104",1,2,"Mankanza",12,"duiker_lg",54,1
"19104",1,2,"Mankanza",13,"fish_sm",10,2
"19104",1,2,"Mankanza",18,"biscuit_lg",57,2
"19104",1,2,"Mankanza",11,"duiker_sm",53,1
"19104",1,2,"Mankanza",7,"mangbele_sm",48,3
"19104",1,2,"Mankanza",10,"honey_lg",51,2
"19104",1,2,"Mankanza",15,"cube_sm",65,3
"19104",1,2,"Mankanza",5,"cash_sm",62,3
"19104",1,2,"Mankanza",8,"mangbele_lg",49,2
"19104",1,2,"Mankanza",14,"fish_lg",55,1
"19104",1,2,"Mankanza",16,"cube_lg",66,1
"19104",1,2,"Mankanza",17,"biscuit_sm",19,3
"19104",1,2,"Mankanza",9,"honey_sm",20,2
"19104",1,2,"Mankanza",1,"bread_sm",68,3
"19104",1,2,"Mankanza",4,"sardines_lg",60,2
"19104",1,2,"Mankanza",3,"sardines_sm",59,2
"19104",1,2,"Mankanza",6,"cash_lg",63,2
"19104",1,2,"Mankanza",2,"bread_lg",69,1
"39247",1,2,"Mankanza",11,"duiker_sm",53,2
"39247",1,2,"Mankanza",10,"honey_lg",51,2
"39247",1,2,"Mankanza",1,"bread_sm",68,2
"39247",1,2,"Mankanza",16,"cube_lg",66,3
"39247",1,2,"Mankanza",8,"mangbele_lg",49,2
"39247",1,2,"Mankanza",2,"bread_lg",69,2
"39247",1,2,"Mankanza",9,"honey_sm",20,1
"39247",1,2,"Mankanza",18,"biscuit_lg",57,2
"39247",1,2,"Mankanza",5,"cash_sm",62,NA
"39247",1,2,"Mankanza",12,"duiker_lg",54,2
"39247",1,2,"Mankanza",17,"biscuit_sm",19,2
"39247",1,2,"Mankanza",13,"fish_sm",10,2
"39247",1,2,"Mankanza",7,"mangbele_sm",48,3
"39247",1,2,"Mankanza",14,"fish_lg",55,2
"39247",1,2,"Mankanza",6,"cash_lg",63,2
"39247",1,2,"Mankanza",15,"cube_sm",65,3
"39247",1,2,"Mankanza",3,"sardines_sm",59,2
"39247",1,2,"Mankanza",4,"sardines_lg",60,2
"03739",2,1,"Mankanza",17,"biscuit_sm",19,2
"03739",2,1,"Mankanza",5,"cash_sm",62,2
"03739",2,1,"Mankanza",12,"duiker_lg",54,3
"03739",2,1,"Mankanza",18,"biscuit_lg",57,2
"03739",2,1,"Mankanza",15,"cube_sm",65,2
"03739",2,1,"Mankanza",6,"cash_lg",63,1
"03739",2,1,"Mankanza",14,"fish_lg",55,2
"03739",2,1,"Mankanza",7,"mangbele_sm",48,3
"03739",2,1,"Mankanza",13,"fish_sm",10,3
"03739",2,1,"Mankanza",9,"honey_sm",20,2
"03739",2,1,"Mankanza",NA,NA,NA,NA
"03739",2,1,"Mankanza",8,"mangbele_lg",49,1
"03739",2,1,"Mankanza",16,"cube_lg",66,2
"03739",2,1,"Mankanza",1,"bread_sm",68,3
"03739",2,1,"Mankanza",10,"honey_lg",51,1
"03739",2,1,"Mankanza",11,"duiker_sm",53,2
"03739",2,1,"Mankanza",3,"sardines_sm",59,3
"03739",2,1,"Mankanza",NA,NA,NA,NA
"50886",1,1,"Mankanza",11,"duiker_sm",53,1
"50886",1,1,"Mankanza",7,"mangbele_sm",48,2
"50886",1,1,"Mankanza",10,"honey_lg",51,1
"50886",1,1,"Mankanza",17,"biscuit_sm",19,3
"50886",1,1,"Mankanza",15,"cube_sm",65,3
"50886",1,1,"Mankanza",5,"cash_sm",62,2
"50886",1,1,"Mankanza",9,"honey_sm",20,1
"50886",1,1,"Mankanza",8,"mangbele_lg",49,1
"50886",1,1,"Mankanza",14,"fish_lg",55,2
"50886",1,1,"Mankanza",16,"cube_lg",66,1
"50886",1,1,"Mankanza",2,"bread_lg",69,2
"50886",1,1,"Mankanza",6,"cash_lg",63,2
"50886",1,1,"Mankanza",3,"sardines_sm",59,3
"50886",1,1,"Mankanza",4,"sardines_lg",60,2
"50886",1,1,"Mankanza",1,"bread_sm",68,3
"50886",1,1,"Mankanza",12,"duiker_lg",54,1
"50886",1,1,"Mankanza",13,"fish_sm",10,3
"50886",1,1,"Mankanza",18,"biscuit_lg",57,2
"67455",1,1,"Mankanza",9,"honey_sm",20,1
"67455",1,1,"Mankanza",8,"mangbele_lg",49,2
"67455",1,1,"Mankanza",14,"fish_lg",55,1
"67455",1,1,"Mankanza",16,"cube_lg",66,1
"67455",1,1,"Mankanza",2,"bread_lg",69,1
"67455",1,1,"Mankanza",6,"cash_lg",63,1
"67455",1,1,"Mankanza",3,"sardines_sm",59,2
"67455",1,1,"Mankanza",4,"sardines_lg",60,1
"67455",1,1,"Mankanza",1,"bread_sm",68,2
"67455",1,1,"Mankanza",12,"duiker_lg",54,1
"67455",1,1,"Mankanza",13,"fish_sm",10,2
"67455",1,1,"Mankanza",18,"biscuit_lg",57,2
"67455",1,1,"Mankanza",11,"duiker_sm",53,3
"67455",1,1,"Mankanza",7,"mangbele_sm",48,2
"67455",1,1,"Mankanza",10,"honey_lg",51,1
"67455",1,1,"Mankanza",17,"biscuit_sm",19,2
"67455",1,1,"Mankanza",15,"cube_sm",65,1
"67455",1,1,"Mankanza",5,"cash_sm",62,3
"47124",2,1,"Mankanza",7,"mangbele_sm",48,2
"47124",2,1,"Mankanza",10,"honey_lg",51,1
"47124",2,1,"Mankanza",17,"biscuit_sm",19,3
"47124",2,1,"Mankanza",15,"cube_sm",65,3
"47124",2,1,"Mankanza",5,"cash_sm",62,2
"47124",2,1,"Mankanza",9,"honey_sm",20,2
"47124",2,1,"Mankanza",8,"mangbele_lg",49,2
"47124",2,1,"Mankanza",14,"fish_lg",55,2
"47124",2,1,"Mankanza",16,"cube_lg",66,1
"47124",2,1,"Mankanza",2,"bread_lg",69,2
"47124",2,1,"Mankanza",6,"cash_lg",63,1
"47124",2,1,"Mankanza",3,"sardines_sm",59,3
"47124",2,1,"Mankanza",4,"sardines_lg",60,2
"47124",2,1,"Mankanza",1,"bread_sm",68,2
"47124",2,1,"Mankanza",18,"biscuit_lg",57,2
"47124",2,1,"Mankanza",13,"fish_sm",10,3
"47124",2,1,"Mankanza",12,"duiker_lg",54,1
"47124",2,1,"Mankanza",11,"duiker_sm",53,2
"06622",1,1,"Mankanza",7,"mangbele_sm",48,2
"06622",1,1,"Mankanza",11,"duiker_sm",53,1
"06622",1,1,"Mankanza",12,"duiker_lg",54,1
"06622",1,1,"Mankanza",13,"fish_sm",10,3
"06622",1,1,"Mankanza",18,"biscuit_lg",57,2
"06622",1,1,"Mankanza",1,"bread_sm",68,2
"06622",1,1,"Mankanza",4,"sardines_lg",60,2
"06622",1,1,"Mankanza",3,"sardines_sm",59,2
"06622",1,1,"Mankanza",6,"cash_lg",63,1
"06622",1,1,"Mankanza",2,"bread_lg",69,2
"06622",1,1,"Mankanza",16,"cube_lg",66,1
"06622",1,1,"Mankanza",14,"fish_lg",55,1
"06622",1,1,"Mankanza",8,"mangbele_lg",49,2
"06622",1,1,"Mankanza",9,"honey_sm",20,2
"06622",1,1,"Mankanza",5,"cash_sm",62,3
"06622",1,1,"Mankanza",15,"cube_sm",65,3
"06622",1,1,"Mankanza",17,"biscuit_sm",19,3
"06622",1,1,"Mankanza",10,"honey_lg",51,1
"01142",1,1,"Mankanza",13,"fish_sm",10,2
"01142",1,1,"Mankanza",18,"biscuit_lg",57,2
"01142",1,1,"Mankanza",11,"duiker_sm",53,1
"01142",1,1,"Mankanza",7,"mangbele_sm",48,3
"01142",1,1,"Mankanza",10,"honey_lg",51,1
"01142",1,1,"Mankanza",17,"biscuit_sm",19,2
"01142",1,1,"Mankanza",15,"cube_sm",65,3
"01142",1,1,"Mankanza",5,"cash_sm",62,3
"01142",1,1,"Mankanza",9,"honey_sm",20,2
"01142",1,1,"Mankanza",8,"mangbele_lg",49,3
